"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-01-01 00:00:00",5533,0,0,0,0,,
"2019-01-02 00:00:00",0,76024,0,0,0,,
"2019-01-03 00:00:00",7862,57224,0,63,0,,
"2019-01-04 00:00:00",0,0,0,0,16574,,
"2019-01-05 00:00:00",3271,0,0,0,0,,
"2019-01-06 00:00:00",0,0,0,0,12272,,
"2019-01-07 00:00:00",65707,61111,0,0,0,43663.28571428572,
"2019-01-08 00:00:00",3254,51993,0,0,0,50765.42857142857,
"2019-01-09 00:00:00",8787,0,0,0,0,41160.142857142855,
"2019-01-10 00:00:00",3254,223722,0,0,0,64278.28571428572,
"2019-01-11 00:00:00",5930,82641,0,0,0,74563.57142857143,
"2019-01-12 00:00:00",3254,173106,1052,0,15455,101649,
"2019-01-13 00:00:00",0,65861,0,0,12272,111057.85714285714,
"2019-01-14 00:00:00",0,0,0,0,0,92940.85714285714,
"2019-01-15 00:00:00",6509,170533,0,0,0,110340.14285714286,
"2019-01-16 00:00:00",4442,0,0,0,0,109719.42857142857,
"2019-01-17 00:00:00",5549,29654,0,0,0,82323.14285714286,
"2019-01-18 00:00:00",3254,0,0,63,0,70144.14285714286,
"2019-01-19 00:00:00",3254,184533,0,0,0,69418.28571428571,
"2019-01-20 00:00:00",3561,164564,0,0,0,82274.14285714286,
"2019-01-21 00:00:00",0,0,0,0,0,82274.14285714286,
"2019-01-22 00:00:00",0,28845,0,0,12272,62856.142857142855,
"2019-01-23 00:00:00",0,0,1206,0,0,62393.857142857145,
"2019-01-24 00:00:00",11783,48011,0,0,0,65906.85714285714,
"2019-01-25 00:00:00",3254,0,0,0,0,65897.71428571429,
"2019-01-26 00:00:00",0,45484,0,0,0,45568.57142857143,
"2019-01-27 00:00:00",0,0,0,0,0,21550.714285714286,
"2019-01-28 00:00:00",0,222365,0,0,0,53317.142857142855,
"2019-01-29 00:00:00",7570,114449,1875,0,0,65142.42857142857,
"2019-01-30 00:00:00",3254,0,0,0,45137,71883.28571428571,
"2019-01-31 00:00:00",0,58996,7564,0,0,72850,
"2019-02-01 00:00:00",3254,163716,0,0,0,96238.14285714286,
"2019-02-02 00:00:00",0,116803,0,0,3622,106944.14285714286,
"2019-02-03 00:00:00",19964,0,1875,0,45137,116512.28571428571,
"2019-02-04 00:00:00",6509,57224,0,0,0,93850.71428571429,
"2019-02-05 00:00:00",0,57224,0,0,0,84326.42857142857,
"2019-02-06 00:00:00",0,0,0,0,0,77413.28571428571,
"2019-02-07 00:00:00",6509,110898,0,0,0,84677.14285714286,
"2019-02-08 00:00:00",3254,158625,0,0,0,83949.85714285714,
"2019-02-09 00:00:00",6509,0,0,0,0,67676,
"2019-02-10 00:00:00",0,0,0,0,0,58107.857142857145,
"2019-02-11 00:00:00",18679,220779,0,0,0,83211.28571428571,
"2019-02-12 00:00:00",9107,0,0,0,3918,76897.14285714286,
"2019-02-13 00:00:00",0,57224,0,0,0,85072,
"2019-02-14 00:00:00",2728,0,0,0,0,68689.14285714286,
"2019-02-15 00:00:00",3254,33926,0,0,12272,52628.28571428572,
"2019-02-16 00:00:00",9764,220142,0,0,0,84542.28571428571,
"2019-02-17 00:00:00",8962,326690,0,0,0,132492.7142857143,
"2019-02-18 00:00:00",13128,112944,0,0,0,116294.71428571429,
"2019-02-19 00:00:00",23865,163982,0,0,0,141269.42857142858,
"2019-02-20 00:00:00",0,15928,0,0,0,135370,
"2019-02-21 00:00:00",0,217777,0,0,0,166091.2857142857,
"2019-02-22 00:00:00",0,80859,0,0,0,170577.7142857143,
"2019-02-23 00:00:00",3254,72167,0,0,0,148508.42857142858,
"2019-02-24 00:00:00",0,0,0,0,0,100558,
"2019-02-25 00:00:00",0,225452,0,0,0,114755.14285714286,
